sid;transport_mode;Y_pred
2653767;7;1
2653767;4;0
2624549;1;0
2624549;3;0
2638164;1;0
2638164;1;0
2662292;6;0
2626131;1;0
2630385;1;0
2637427;1;0
2626134;1;1
2629269;3;0
2656215;1;0
2676111;3;0
2654009;7;1
2675158;3;0
2624074;1;0
2273410;1;1
2257816;3;0
2244421;1;0
2282534;3;0
2260523;7;1
2260523;1;1
2244804;1;1
2244804;3;0
2285960;7;1
2285969;4;0
2275745;1;0
2261317;4;0
2254151;1;1
2286766;7;0
2242328;1;1
2285056;1;0
2259589;4;0
2237202;1;0
2232312;7;1
2232312;3;0
2254656;4;0
2273670;4;0
2228073;3;0
2285425;1;0
2241745;7;1
2241745;1;0
2250274;7;1
2250274;7;1
2271232;4;0
2271232;3;0
2230349;7;1
2285943;1;0
2257033;4;0
2275806;4;0
2246347;3;0
2271240;7;1
2255505;7;1
2266300;7;1
2234210;7;1
2257869;3;0
2257869;7;1
2254880;7;1
2264458;1;0
2025374;1;0
2003641;7;1
2026492;3;0
1986322;7;1
1985251;1;0
1985251;1;0
2003643;3;0
2012208;3;0
1986320;3;0
1991760;7;1
2014016;3;0
2021399;3;0
2031705;3;0
1990396;6;0
2020510;1;0
1985055;6;0
2010624;1;1
2023764;3;0
1988486;4;0
1996146;7;1
1164182;4;0
1154760;1;0
1154763;4;0
1181748;1;0
1164258;4;0
1181577;3;0
1177644;1;0
3333598;7;1
3330420;4;0
3308247;7;1
3293254;3;0
3335973;1;0
3339656;3;0
3339656;7;1
3339656;4;0
3313990;7;1
3310351;7;1
3319813;1;0
3340823;4;0
3314797;1;1
3342622;3;0
3342622;7;1
3311654;7;1
3319266;4;0
3320934;4;0
3320934;7;1
3327987;3;0
3294970;4;0
3336642;4;0
237244;4;0
237244;1;0
226304;7;1
227292;1;0
227292;7;1
208175;1;0
252117;7;1
244926;3;0
213508;1;1
230544;4;0
212649;1;1
240831;4;0
239832;1;0
239832;7;1
213492;1;0
213492;7;1
251884;3;0
232481;4;0
235361;1;0
227716;1;0
228492;3;0
257276;1;0
235283;7;1
215976;10;0
211193;4;0
237951;3;0
243972;1;1
2766824;4;0
2740533;4;0
2777199;4;0
2756433;7;1
2750123;1;0
2736111;7;1
2736111;4;0
2766394;4;0
2754233;4;0
2759708;3;0
2782123;1;1
2782441;4;0
2766516;3;0
2749663;1;1
2766516;1;1
2752346;7;1
2734521;7;1
2734522;1;0
2739967;1;0
2746330;3;0
2761172;3;0
2741574;4;0
2786236;3;0
2742864;3;0
2742864;4;0
2781825;7;1
2781825;4;0
2738974;1;0
2777183;5;0
2777183;6;0
2735086;1;0
2735087;4;0
2758620;1;0
2749588;3;0
2758951;3;0
2747821;7;1
2773087;3;0
2776127;7;1
2739534;3;0
2772278;7;1
2755161;7;1
2783971;1;1
2754762;4;0
2751858;4;0
2158444;3;0
2158444;7;1
2135177;3;0
2138908;7;1
2156327;1;1
2156330;4;0
2181834;1;0
2174677;3;0
2175909;1;0
2175909;7;1
2135365;3;0
2161873;3;0
2139065;4;0
2133438;3;0
2148997;7;1
2148997;4;0
2125379;7;1
2162002;1;0
2149987;6;0
2169345;3;0
2181060;3;0
2133592;4;0
2136460;1;0
2173421;3;0
2133366;4;0
2130987;4;0
2145637;1;0
2175872;7;1
2177626;7;1
2142318;4;0
2142318;7;1
2164299;4;0
2127278;7;1
2141346;7;1
2152927;3;0
2175800;3;0
2138224;1;0
194539;7;1
194518;1;1
151229;1;0
147375;3;0
196395;1;0
191640;7;1
191644;4;0
191371;4;0
156049;7;0
156071;7;1
147710;7;1
186123;3;0
186123;4;0
182848;1;0
177084;3;0
158582;4;0
180993;7;1
171736;4;0
162182;4;0
189774;4;0
193453;3;0
2694975;1;1
2702894;1;1
2694977;1;0
2726819;1;0
2689277;7;1
2700216;4;0
2719736;3;0
2728621;1;0
2728621;3;0
2728621;1;0
2682132;1;1
2728136;1;1
2728136;3;0
2718520;1;0
2728139;1;0
2728139;3;0
2699549;4;0
2720942;1;1
2701474;4;0
2695814;1;0
2681538;3;0
2681538;4;0
2681537;4;0
2732863;3;0
2732863;1;0
2683496;3;0
2729401;7;1
2729999;4;0
2680393;7;1
2726465;1;0
2715236;3;0
3012949;4;0
3012949;3;0
3033268;4;0
3007326;1;1
3007326;4;0
3007326;3;0
3035026;4;0
3035026;3;0
3032572;1;1
3043767;3;0
3035568;4;0
3027799;3;0
3037999;3;0
3047870;1;1
3045852;4;0
3043768;1;1
3004359;7;1
3004745;1;0
3026481;1;0
3026481;7;1
3032141;4;0
3044668;4;0
3044669;3;0
3047205;3;0
3040839;1;0
3022660;3;0
3010264;7;1
3006995;3;0
3050190;7;1
3026511;7;1
3011558;4;0
3026243;11;0
3011062;7;1
3022670;7;1
3040008;7;1
3028273;4;0
3028273;7;1
1664315;7;1
1679219;3;0
1664315;4;0
1700080;3;0
1700080;1;0
1661116;7;0
1661116;4;0
1661114;4;0
1653152;3;0
1692187;3;0
1667576;1;1
1681091;4;0
1688405;4;0
1698034;3;0
1685383;4;0
1660741;4;0
1660725;3;0
1700208;3;0
1660741;7;1
1699715;3;0
1665441;4;0
1668812;7;1
1665332;7;1
1657368;3;0
1676337;8;0
1676337;3;0
1678696;4;0
1670181;1;0
961292;4;0
977121;3;0
947615;1;1
960288;8;0
953723;1;0
960451;1;0
941470;4;0
951479;1;1
945486;4;0
945486;1;0
937487;1;0
969063;3;0
939550;1;1
954894;7;1
928660;3;0
928660;4;0
969266;3;0
950007;1;0
950007;3;0
963234;1;0
963234;7;1
963234;3;0
963234;4;0
962865;3;0
929427;3;0
929427;7;1
935375;4;0
930567;7;1
962863;7;1
960096;3;0
960096;1;0
945404;3;0
973478;3;0
2298012;1;1
2298012;1;0
2311283;3;0
2303646;3;0
2303646;8;0
2319923;4;0
2308487;1;0
2304807;1;1
2294821;1;0
2294821;7;0
2337213;3;0
2299216;7;1
2308358;4;0
2323576;3;0
2332802;7;1
2311886;4;0
2338828;1;0
2337837;7;1
2291746;7;1
2327047;8;0
2292740;1;0
2332338;1;0
2332337;1;0
3135642;1;1
3135642;3;0
3144125;4;0
3144125;1;0
3126739;3;0
3113449;7;1
3098682;4;0
3151484;1;0
3136662;1;1
3152957;7;1
3152957;4;0
3152811;4;0
3142345;1;0
3131537;3;0
3142341;1;0
3142342;3;0
3145653;3;0
3144965;3;0
3125273;3;0
3118802;1;0
3100780;7;1
3124792;3;0
3124792;7;1
3143346;1;0
1477049;7;1
1490834;1;0
1490834;3;0
1510425;1;0
1510425;3;0
1483621;4;0
1477187;1;0
1482389;4;0
1464045;4;0
1468604;7;1
1485801;3;0
1478691;4;0
1471658;3;0
1491751;7;1
1491751;7;1
1491749;7;1
1511180;3;0
1464268;4;0
1471657;1;0
1468415;7;1
1468415;3;0
1468415;4;0
1485465;1;0
1497704;7;1
1490828;3;0
1502434;3;0
1485213;1;0
1508685;7;1
1459224;4;0
1452114;3;0
1465954;7;1
650317;4;0
650317;1;0
666125;4;0
635656;1;1
623511;1;0
655515;4;0
657010;1;0
655147;4;0
616720;3;0
661155;7;1
641835;4;0
628185;1;0
628185;8;0
653927;7;1
616065;4;0
616061;7;1
616061;4;0
664050;4;0
625511;1;0
629025;7;1
629349;7;1
629349;4;0
629345;7;1
663290;8;0
651703;1;0
647262;1;0
664436;7;1
837931;8;0
822894;3;0
810192;4;0
796802;3;0
810857;3;0
799932;1;0
813119;3;0
815050;1;0
815047;1;0
801909;1;1
822895;3;0
822244;1;0
798183;6;0
798183;1;1
830795;7;1
814133;3;0
830795;7;1
814135;4;0
829242;3;0
801491;3;0
817694;4;0
818384;3;0
2804374;4;0
2817974;1;1
2833880;1;0
2820214;1;0
2799963;3;0
2817005;4;0
2799398;4;0
2825273;3;0
2809109;7;1
2821026;4;0
2797274;3;0
2834482;1;0
2824775;1;0
2824775;4;0
2830876;3;0
71008;7;1
59744;4;0
59744;1;0
84175;8;0
84175;4;0
89529;7;1
88876;1;0
59742;8;0
79625;7;1
82069;4;0
88877;8;0
50363;4;0
51623;1;0
88046;1;0
96774;7;1
61296;1;1
62340;3;0
79132;1;1
87784;3;0
72865;1;0
67278;1;1
83759;3;0
51726;4;0
71985;1;1
79746;4;0
86255;1;0
2604574;3;0
2578772;1;0
2583280;3;0
2612128;4;0
2583277;3;0
2576346;7;1
2602803;3;0
2582513;1;0
2596263;4;0
2594461;4;0
2614616;3;0
2604456;4;0
2579871;4;0
2618608;3;0
2602417;3;0
2620262;7;1
2586640;4;0
2595919;3;0
2599859;8;0
2583002;4;0
2991266;1;0
2993282;7;1
2972111;3;0
2977541;7;1
2977541;4;0
3001407;1;0
2994994;4;0
2949790;7;1
2947530;4;0
2975875;1;1
2975875;3;0
2954998;3;0
3000407;4;0
2966456;4;0
2990894;3;0
2990039;4;0
1860372;1;0
1860386;4;0
1871037;7;1
1884153;1;1
1884153;4;0
1860811;1;0
1860811;1;0
1878709;7;1
1845147;1;1
1845147;3;0
1845147;4;0
1880451;7;1
1836781;1;0
1836781;8;0
1878062;1;0
1859936;1;0
1880452;3;0
1873472;1;0
1836782;1;0
1859978;3;0
1859977;7;1
1836782;4;0
1856719;7;1
1856717;4;0
1856712;4;0
1856712;3;0
1853601;4;0
1889144;1;1
1845533;8;0
1845533;1;0
1890490;3;0
1861837;7;1
1847221;3;0
1857911;7;1
1856842;4;0
1856842;3;0
1841908;3;0
1889799;1;0
1858766;4;0
1842349;4;0
1842349;3;0
1881637;4;0
1713529;1;1
1713529;3;0
1733813;1;0
1733813;7;1
1717260;4;0
1738436;4;0
1728889;7;1
1742063;4;0
1741917;7;1
1722707;1;0
1713200;3;0
1720605;3;0
1736103;4;0
1727459;7;1
926908;1;1
921733;7;1
911269;7;1
1316943;1;1
1316943;3;0
1291158;4;0
1322274;7;1
1305513;4;0
1322274;1;1
1305543;10;0
1300827;7;1
1300827;1;1
1287446;1;0
1324321;7;1
1324321;3;0
1292282;4;0
1291008;3;0
1316043;4;0
1316043;7;1
1316043;3;0
1313391;7;1
1301349;4;0
1301349;1;0
3202700;7;1
3222698;1;1
3203279;4;0
3228364;3;0
3219760;4;0
3241291;1;0
3241291;7;1
3208712;8;0
3203800;7;1
3239472;4;0
3219829;1;1
3219829;3;0
3219829;4;0
3240445;7;1
3236696;7;1
1068226;7;1
1095531;1;1
1089512;1;0
1096178;1;0
1096178;4;0
1091475;1;1
1069203;7;1
1074040;3;0
1062170;1;1
519060;4;0
501342;1;0
495774;4;0
494131;1;1
494131;1;1
495626;3;0
519503;1;0
488372;4;0
488372;1;0
484366;3;0
478076;7;1
489310;1;0
478539;3;0
478539;7;1
45191;8;0
27845;1;1
27845;3;0
22535;1;1
22535;3;0
21164;4;0
244;3;0
43615;7;1
3250;1;0
5055;1;1
41610;1;0
22379;1;1
22379;4;0
6083;3;0
47928;8;0
28178;1;0
353;7;1
36826;3;0
17367;7;1
33897;7;1
20391;7;1
17233;1;0
27015;4;0
4452;3;0
6746;7;1
6746;4;0
40273;7;1
5605;7;1
49136;4;0
49594;7;1
5603;7;1
25308;7;1
25308;3;0
592817;1;1
613719;3;0
587397;1;1
597300;3;0
588279;3;0
578408;7;0
613061;3;0
590281;3;0
586653;1;0
588283;7;0
583949;3;0
583947;4;0
608568;8;0
600029;1;0
604834;4;0
583943;3;0
611456;1;1
572159;3;0
572160;1;0
608565;3;0
596793;1;0
571741;8;0
572613;4;0
580184;3;0
595286;1;0
596165;4;0
576414;3;0
588810;1;0
1017355;1;1
1008844;3;0
1001356;3;0
1017311;3;0
1010180;11;0
1010180;8;0
1002285;1;0
1015819;3;0
1007970;4;0
985543;4;0
985543;1;0
991404;4;0
985540;4;0
1007084;3;0
1007084;7;1
1012064;4;0
1002036;7;1
1002036;7;1
994347;7;1
984826;4;0
984826;7;1
1928884;4;0
1913410;1;1
1924286;1;0
1924286;4;0
1892554;1;0
1917703;1;0
1892151;8;0
1918296;7;1
1918288;7;1
1912955;7;1
1909053;7;1
1923579;7;1
1910358;3;0
2408203;1;0
2408203;4;0
2400208;4;0
2402520;1;0
2403713;3;0
2420749;1;0
2420749;4;0
2410580;7;1
2410580;8;0
2392877;3;0
2404784;4;0
2420921;4;0
2421246;3;0
2420359;1;0
2407841;1;0
2390801;3;0
2396283;7;1
678526;7;1
671556;4;0
698204;3;0
698204;1;0
700674;3;0
700393;4;0
688148;1;0
677580;1;0
692822;4;0
668463;3;0
696368;7;1
668463;4;0
687295;7;1
668960;4;0
667862;3;0
706309;7;1
3055333;1;1
3072435;4;0
3079321;4;0
3079321;1;0
3058991;4;0
3096641;3;0
3062109;7;1
3062109;1;0
3092760;7;1
3092760;1;1
3090475;3;0
3066184;3;0
3066184;1;1
3095424;8;0
3095424;3;0
3082639;3;0
3077867;1;0
3094396;1;0
3091223;7;1
3056190;7;1
3066412;4;0
3080556;4;0
3067579;1;0
2877466;1;1
2845214;7;1
2880965;4;0
2865467;4;0
2836856;1;0
2852356;7;1
2876386;3;0
2845627;4;0
2853021;4;0
2867325;3;0
2846060;7;1
2840095;3;0
2860245;4;0
2849644;5;1
2864403;1;0
2880364;3;0
2868991;3;0
2876998;3;0
2867125;1;0
2092915;1;1
2092377;3;0
2092377;8;1
2092377;1;1
2089640;8;0
2089701;3;0
2087605;1;0
2093323;1;0
2095068;7;1
2095068;3;0
2095068;4;0
2112030;3;0
2091016;4;0
2111624;4;0
2111624;3;0
2112029;1;0
2081491;7;1
2121420;4;0
2121420;7;1
2118303;3;0
2104257;3;0
2094301;3;0
2092564;1;0
2119500;1;0
2539125;11;0
2552137;4;0
2539703;1;0
2545484;4;0
2544353;4;0
2557256;1;0
2557256;1;0
2551021;3;0
2549253;7;1
2549252;7;1
2565689;7;0
2563913;3;0
2543464;3;0
2192318;3;0
2216746;3;0
2216746;4;0
2207556;7;1
2185108;4;0
2189345;3;0
2224556;1;1
2219397;7;1
2219954;1;0
2219954;4;0
2186856;1;0
2190290;7;1
3158514;7;1
3169236;4;0
3169236;8;0
3170349;3;0
3159716;1;0
3182469;1;0
3182469;1;0
3197644;8;0
3188143;1;0
3198216;1;0
3161984;1;0
3155314;4;0
3187331;3;0
3190509;3;0
3155433;7;1
3182649;1;0
1199445;8;0
1198298;4;0
1240655;3;0
1201850;7;1
1210438;1;0
1231792;7;1
1238525;4;0
1238525;7;0
1197648;1;0
1228016;7;1
1198902;4;0
1214251;3;0
1228688;7;1
1222835;4;0
560853;3;0
538567;4;0
556435;4;0
543114;1;0
545754;1;1
532903;1;1
532903;4;0
522733;7;1
522733;8;0
531625;4;0
570850;1;0
554542;3;0
543986;7;1
536699;7;1
545491;1;1
567593;3;0
523799;7;1
523799;4;0
531498;7;0
531498;3;0
565352;4;0
531068;4;0
531068;1;0
3378730;7;1
3389024;7;1
3354849;7;1
3396279;1;0
3393981;1;0
3358596;1;0
3358596;1;1
3377067;7;1
3380081;7;1
3393924;7;1
3393923;1;1
3376338;7;1
3370732;3;0
3353899;7;1
3388738;1;0
3344238;3;0
3344238;4;0
3344238;1;0
3273775;8;0
3243294;1;1
3255720;3;0
3255715;8;0
3261580;1;0
3273812;8;0
3276356;1;1
3259890;1;1
3290420;8;0
3276109;4;0
3276109;1;0
3268432;6;0
3276322;1;0
3276322;8;0
3274686;4;0
3246869;1;0
3264036;7;1
3285057;7;1
3278352;7;1
3253055;7;1
3275736;7;1
849041;1;0
878938;1;0
865447;4;0
846404;1;0
853650;3;0
853650;8;0
848254;4;0
873182;7;1
873182;7;1
1061415;1;1
1038221;3;0
1037008;1;1
1053202;1;0
1060062;3;0
1027672;1;1
1060062;7;1
1042278;1;0
1024245;3;0
1057172;7;1
1031887;7;1
1053835;3;0
1020670;4;0
1055550;1;0
1055550;4;0
1055550;3;0
1553177;1;0
1531012;1;1
1549564;1;0
1523025;3;0
1546812;7;1
1544748;3;0
1533562;7;1
1518967;7;1
1546584;7;1
1543546;4;0
1535933;4;0
1520217;3;0
1817205;7;0
1793933;3;0
1823370;3;0
1808468;7;1
1807967;7;1
1812420;3;0
1812416;3;0
1826037;3;0
1802309;4;0
1822939;4;0
1822939;3;0
1813463;7;1
1813463;4;0
1829236;7;1
1829238;3;0
1829238;7;1
2445807;3;0
2461436;1;1
2428642;1;0
2455569;7;1
2444218;1;0
2444218;3;0
2439887;3;0
2435915;4;0
2438306;1;1
2438306;1;0
2464742;3;0
2465648;4;0
1572823;5;0
2941400;1;0
2485832;5;0
128227;4;0
137520;4;0
2361917;3;0
205254;6;0
2765120;1;0
1920667;1;0
542772;1;0
765582;1;0
765582;4;0
1480603;1;0
1480603;4;0
1637217;4;0
282872;4;0
282872;7;1
282872;3;0
346313;3;0
1756973;7;1
1783414;3;0
2640480;3;0
2640480;1;0
2640480;4;0
2718373;4;0
2705507;3;0
2705507;4;0
3049748;1;0
3012282;1;0
1700120;1;0
1680974;7;0
949893;1;0
946199;10;0
946199;1;0
946194;1;0
946198;4;0
3113333;4;0
3113349;4;0
657907;6;0
666145;1;1
666149;1;1
666143;3;0
666143;1;0
830249;7;0
2830274;1;0
2793467;4;0
54338;4;0
1878921;1;0
1878921;5;1
1327154;10;0
480067;4;0
2842954;3;0
2121014;3;0
2569734;3;0
557537;11;0
538538;3;0
525022;1;0
3369517;7;1
3369509;1;0
1527923;1;0
1514555;3;0
1514555;1;0
2437111;1;0
764774;11;0
764774;1;0
764772;1;0
708001;7;0
716405;1;0
716405;3;0
786821;4;0
732469;2;1
731153;5;0
733175;4;0
789598;7;0
789598;9;1
740676;1;0
725204;1;1
725204;1;1
738459;1;0
724346;1;0
718474;4;0
745839;1;0
775861;1;0
777149;1;1
775861;6;0
760307;9;0
760307;6;0
760307;2;1
758376;3;0
787964;10;0
744033;9;1
782042;2;1
743607;4;0
748568;6;0
763997;6;0
711396;4;0
768042;9;1
791918;3;0
791918;1;0
776043;11;0
743420;4;0
708569;3;0
769750;2;0
734654;1;0
730913;1;0
742378;4;0
1558423;3;0
1572054;4;0
1619418;5;0
1555861;4;0
1650724;9;1
1650719;1;0
1618969;1;0
1598380;7;0
1633349;1;0
1610486;3;0
1610486;2;1
1610486;10;0
1600467;7;0
1600467;1;0
1600467;4;0
1558178;11;0
1617763;1;0
1617761;6;0
1617762;6;0
1632013;3;0
1560560;6;0
1560556;9;1
1593233;7;0
1620489;6;0
1638440;1;0
1575043;10;0
1642801;7;0
1558650;6;0
1593242;4;0
1611071;4;0
1609593;4;0
1559237;9;1
1645523;5;1
1584316;4;0
1575420;4;0
1575420;3;0
1635953;6;0
1635953;5;1
1643478;3;0
1620222;2;1
1633970;3;0
1583265;1;0
1571822;6;0
329351;10;0
310746;4;0
313374;2;1
310012;1;0
316036;3;0
316036;5;0
311658;2;1
326067;1;1
326067;3;0
263490;4;0
259085;1;0
259085;4;0
287363;1;0
303203;7;0
342836;2;0
268505;3;0
316032;2;1
316038;7;0
307715;4;0
297267;3;0
297267;2;0
284922;4;0
301677;3;0
320514;10;0
290414;4;0
320517;3;0
297261;3;0
343302;1;0
342841;1;0
335629;1;0
340090;7;0
260632;4;0
293427;7;0
293427;3;0
260625;6;0
392609;2;0
392609;5;0
392609;4;0
392607;6;0
358492;2;0
374291;3;0
417800;2;1
349739;2;0
349739;4;0
368330;1;0
368330;3;0
402866;3;0
402866;2;1
419450;9;0
384016;3;0
384016;10;0
417107;7;1
383564;1;0
392608;3;0
358841;2;1
374253;1;0
374253;3;0
382043;1;1
368479;6;0
356324;2;0
419573;3;0
352421;7;0
384742;3;0
374697;4;0
362491;7;0
387494;4;0
371191;6;0
366724;4;0
367808;4;0
367808;1;0
418280;7;0
390334;5;1
410111;9;1
410111;3;0
413680;3;0
381991;1;0
356325;5;1
410602;3;0
355471;10;0
346374;10;0
406552;11;0
348398;7;0
415740;2;1
403115;3;0
408188;7;0
345683;3;0
345683;7;0
346372;1;1
345688;6;0
371906;1;0
406545;1;0
406498;7;0
406498;3;0
2936350;9;1
2895770;6;0
2901627;2;1
2894532;3;0
2932582;11;0
2932594;11;0
2897652;4;0
2920155;9;1
2909857;4;0
2935465;4;0
2932589;4;0
2932590;3;0
2918664;3;0
2918664;4;0
2884408;1;0
2884408;3;0
2884408;4;0
2905583;9;1
2928744;4;0
2934104;4;0
2929313;3;0
2921594;3;0
2900999;7;1
2923171;4;0
2890512;4;0
2911611;3;0
2918495;7;1
2912138;5;1
2935031;4;0
2905590;2;1
2940583;5;0
2884732;4;0
2884916;9;0
2903338;10;0
2903338;7;0
2481829;1;0
2480827;2;1
2480827;10;0
2515255;1;0
2495267;2;0
2488483;4;0
2502080;4;0
2502080;1;0
2518468;3;0
2511954;7;1
2508917;9;1
2508917;7;0
2511951;7;1
2502076;6;0
2485950;7;0
2501028;2;0
2522856;2;1
2522856;3;0
2502424;3;0
2502424;1;0
2477567;6;0
2491737;6;0
2491735;1;0
2512871;10;0
2482213;4;0
2522246;5;1
2496984;7;1
2496903;6;0
2483857;3;0
2520018;4;0
2483859;5;0
2496778;7;0
2526661;2;1
2510860;4;0
2476314;11;0
2478798;3;0
2516316;10;0
115848;4;0
133771;3;0
127892;6;0
136299;4;0
136299;2;0
128656;4;0
128656;9;1
128656;7;1
104219;1;0
109578;1;0
132513;1;1
120494;1;0
126259;3;0
126259;10;0
138138;1;0
138138;11;0
125366;3;0
136998;1;0
1757440;1;0
1766674;6;0
2353958;1;0
2351896;4;0
2386723;1;0
2355266;1;0
2359538;2;0
2359538;4;0
2364238;3;0
2375896;10;0
2380380;4;0
2369288;9;1
2369288;7;0
1956443;3;0
1945833;6;0
1971210;6;0
1971205;7;0
1957449;3;0
1944077;9;1
1946172;4;0
1967442;1;0
1967442;3;0
1972049;7;0
1972049;7;1
1955173;3;0
1935037;2;0
1946740;9;0
1943160;7;0
1972245;1;0
1958648;6;0
1958648;9;0
2650372;4;0
2671796;11;0
2631427;1;0
2637052;11;0
2661639;9;1
2621359;6;0
2661631;1;0
2661631;1;0
2621368;1;1
2676038;4;0
2676038;3;0
2661627;3;0
2649911;1;0
2627200;4;0
2655514;1;1
2655514;6;0
2636331;5;1
2634931;7;0
2635990;6;0
2674671;4;0
2643603;3;0
2643603;1;0
2255479;6;0
2289205;2;0
2256924;3;0
2256924;6;0
2278707;3;0
2288799;3;0
2242192;7;0
2249660;2;1
2283742;1;0
2233066;7;0
2245690;3;0
2245690;7;0
2245688;10;0
2245674;4;0
2245688;4;0
2235173;4;0
2266154;4;0
2286626;3;0
2286626;7;1
2257069;9;1
2277288;4;0
2254308;5;1
2233880;5;0
2287176;3;0
2246391;5;0
2275056;1;0
2256539;3;0
2261844;5;0
2245039;1;0
1982582;3;0
1995537;3;0
2030103;4;0
2030103;5;0
2022446;1;0
2003562;4;0
2003562;3;0
2012634;4;0
2012634;7;0
2009862;7;1
2028029;3;0
1985743;5;0
2033552;3;0
1985743;3;0
2028029;6;0
2028253;1;0
2024135;3;0
1992288;7;0
1985185;3;0
1996491;4;0
1982363;3;0
1982363;7;1
1982363;9;0
1985438;3;0
2026868;1;0
2034410;3;0
1995263;10;0
1992284;3;0
1988445;3;0
2032579;1;0
2000486;2;1
2007252;5;0
1185295;7;0
1152301;4;0
1189777;6;0
1172774;9;0
1149618;1;0
1158909;2;1
1158909;7;0
1183520;9;0
1152299;2;1
1152302;9;0
1165765;3;0
1189443;1;0
1180342;3;0
1169114;3;0
3308234;4;0
3307827;1;0
3307827;1;0
3293142;5;1
3331265;1;0
3335495;3;0
3335495;1;0
3294880;1;0
3332112;3;0
3332112;1;0
3332112;4;0
3296463;2;1
3307924;4;0
3314193;11;0
3334593;1;0
3334593;4;0
3334593;5;0
3335765;3;0
3335765;9;1
3315376;1;0
3311816;4;0
3330383;4;0
3330384;4;0
3291331;3;0
3291331;9;1
3293262;3;0
3328606;4;0
3307790;4;0
3307792;2;1
257676;7;1
205475;1;0
234750;4;0
213847;1;0
251204;4;0
243529;9;1
243529;1;1
217598;1;0
215072;7;0
225766;6;0
250929;4;0
252509;10;0
218573;4;0
253340;1;0
2783468;4;0
2783467;4;0
2781622;1;0
2745396;3;0
2765282;3;0
2780467;4;0
2780467;7;0
2747629;6;0
2771909;4;0
2747629;3;0
2757111;10;0
2781682;11;1
2781131;6;0
2761433;1;0
2753472;3;0
2753018;4;0
2753018;11;1
2771903;3;0
2754697;3;0
2743469;9;1
2776472;4;0
2776472;9;1
2746092;4;0
2746092;1;0
2767836;4;0
2767834;2;1
2780215;7;1
2778277;6;0
2778277;3;0
2747988;3;0
2126954;6;0
2145386;6;0
2166539;1;0
2144263;3;0
2144269;4;0
2144947;3;0
2129006;1;0
2152818;4;0
2162917;4;0
2141345;3;0
2144045;1;0
2127605;7;0
2156756;3;0
2156756;4;0
2171853;2;1
2166537;7;0
2166535;5;0
2125206;4;0
2182389;6;0
2172735;3;0
2172735;9;1
2175081;4;0
2125631;3;0
2125631;2;1
2125632;9;0
2160496;2;1
2154165;4;0
2159091;4;0
2181917;2;1
177588;1;0
204296;11;0
149703;4;0
156209;4;0
189197;3;0
197880;4;0
200882;4;0
197688;5;0
197688;6;0
162612;1;0
195338;3;0
199948;3;0
166240;1;0
199948;1;0
199948;6;0
198399;4;0
203910;1;1
165815;3;0
196964;5;1
199874;4;0
165439;1;0
190359;4;0
170027;1;0
188532;3;0
195342;5;0
161450;1;1
165147;4;0
178506;6;0
178493;5;0
178506;5;1
195339;6;0
180161;4;0
180161;5;0
180021;3;0
195018;9;1
196945;7;0
196945;9;0
191627;4;0
191627;9;0
152366;3;0
173958;3;0
189406;1;0
151537;4;0
2732394;4;0
2700992;5;0
2711040;9;0
2726308;9;0
2702179;7;0
2685862;3;0
2722599;1;0
2731086;4;0
2678926;6;0
2714825;3;0
2714825;4;0
2708788;1;0
2708787;4;0
2708787;1;0
2707425;5;0
2681055;7;0
2687864;2;1
2690304;6;0
2690304;3;0
2691125;1;0
2728120;11;0
2691120;4;0
2691182;4;0
2695223;3;0
2702791;4;0
2724279;9;1
2724279;3;0
2705907;2;1
2705907;3;0
2695225;2;1
2693901;3;0
2693878;2;1
2693878;3;0
3040994;1;1
3039516;3;0
3030032;1;0
3030054;1;0
3030054;3;0
3002659;1;0
3042338;9;0
3037699;1;1
3020672;3;0
3020672;4;0
3018674;4;0
3037698;4;0
3032424;3;0
3047428;7;1
3043496;3;0
3028860;3;0
3014254;9;0
3005422;3;0
1662584;1;0
1657662;3;0
1695922;7;0
1667925;2;1
